timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1675792479589,99,wikipedia-0,301,TLS Redirect,Thread Group 1-18,,true,,595,122,31,31,http://www.wikipedia.org/,99,0,57
1675792479688,320,wikipedia-1,200,OK,Thread Group 1-18,text,true,,76617,122,31,31,https://www.wikipedia.org/,186,0,130
1675792478582,1459,wikipedia,200,OK,Thread Group 1-5,text,true,,77212,244,31,31,https://www.wikipedia.org/,1096,0,1047
1675792478582,1096,wikipedia-0,301,TLS Redirect,Thread Group 1-5,,true,,595,122,31,31,http://www.wikipedia.org/,1096,0,1047
1675792479679,362,wikipedia-1,200,OK,Thread Group 1-5,text,true,,76617,122,31,31,https://www.wikipedia.org/,217,0,157
1675792479252,816,wikipedia,200,OK,Thread Group 1-15,text,true,,77212,244,32,32,https://www.wikipedia.org/,417,0,366
1675792479252,417,wikipedia-0,301,TLS Redirect,Thread Group 1-15,,true,,595,122,32,32,http://www.wikipedia.org/,417,0,366
1675792479669,399,wikipedia-1,200,OK,Thread Group 1-15,text,true,,76617,122,32,32,https://www.wikipedia.org/,207,0,149
1675792478922,1147,wikipedia,200,OK,Thread Group 1-8,text,true,,77212,244,32,32,https://www.wikipedia.org/,756,0,707
1675792478922,756,wikipedia-0,301,TLS Redirect,Thread Group 1-8,,true,,595,122,32,32,http://www.wikipedia.org/,756,0,707
1675792479679,390,wikipedia-1,200,OK,Thread Group 1-8,text,true,,76617,122,32,32,https://www.wikipedia.org/,200,0,143
1675792479851,221,imdb,403,Forbidden,Thread Group 1-30,text,false,,1258,234,32,32,https://www.imdb.com/,26,0,13
1675792479851,26,imdb-0,301,Moved Permanently,Thread Group 1-30,text,true,,592,117,32,32,http://www.imdb.com/,26,0,13
1675792479877,195,imdb-1,403,Forbidden,Thread Group 1-30,text,false,,666,117,32,32,https://www.imdb.com/,195,0,51
1675792478757,1322,wikipedia,200,OK,Thread Group 1-10,text,true,,77212,244,32,32,https://www.wikipedia.org/,914,0,862
1675792478757,914,wikipedia-0,301,TLS Redirect,Thread Group 1-10,,true,,595,122,32,32,http://www.wikipedia.org/,914,0,862
1675792479671,408,wikipedia-1,200,OK,Thread Group 1-10,text,true,,76617,122,32,32,https://www.wikipedia.org/,275,0,178
1675792479745,338,imdb,403,Forbidden,Thread Group 1-29,text,false,,1258,234,32,32,https://www.imdb.com/,31,0,15
1675792479745,31,imdb-0,301,Moved Permanently,Thread Group 1-29,text,true,,592,117,32,32,http://www.imdb.com/,31,0,15
1675792479777,306,imdb-1,403,Forbidden,Thread Group 1-29,text,false,,666,117,32,32,https://www.imdb.com/,306,0,50
1675792478562,1522,wikipedia,200,OK,Thread Group 1-4,text,true,,77212,244,32,32,https://www.wikipedia.org/,1116,0,1067
1675792478562,1116,wikipedia-0,301,TLS Redirect,Thread Group 1-4,,true,,595,122,32,32,http://www.wikipedia.org/,1116,0,1067
1675792479679,405,wikipedia-1,200,OK,Thread Group 1-4,text,true,,76617,122,32,32,https://www.wikipedia.org/,195,0,138
1675792478699,1389,wikipedia,200,OK,Thread Group 1-9,text,true,,77212,244,32,32,https://www.wikipedia.org/,979,0,930
1675792478699,979,wikipedia-0,301,TLS Redirect,Thread Group 1-9,,true,,595,122,32,32,http://www.wikipedia.org/,979,0,930
1675792479679,409,wikipedia-1,200,OK,Thread Group 1-9,text,true,,76617,122,32,32,https://www.wikipedia.org/,216,0,150
1675792478570,1521,wikipedia,200,OK,Thread Group 1-6,text,true,,77212,244,32,32,https://www.wikipedia.org/,1118,0,1060
1675792478570,1118,wikipedia-0,301,TLS Redirect,Thread Group 1-6,,true,,595,122,32,32,http://www.wikipedia.org/,1118,0,1060
1675792479688,403,wikipedia-1,200,OK,Thread Group 1-6,text,true,,76617,122,32,32,https://www.wikipedia.org/,276,0,166
1675792478979,1115,wikipedia,200,OK,Thread Group 1-11,text,true,,77212,244,32,32,https://www.wikipedia.org/,697,0,640
1675792478979,697,wikipedia-0,301,TLS Redirect,Thread Group 1-11,,true,,595,122,32,32,http://www.wikipedia.org/,697,0,640
1675792479677,417,wikipedia-1,200,OK,Thread Group 1-11,text,true,,76617,122,32,32,https://www.wikipedia.org/,219,0,163
1675792478520,1575,wikipedia,200,OK,Thread Group 1-3,text,true,,77212,244,32,32,https://www.wikipedia.org/,1149,0,1098
1675792478520,1149,wikipedia-0,301,TLS Redirect,Thread Group 1-3,,true,,595,122,32,32,http://www.wikipedia.org/,1149,0,1098
1675792479670,425,wikipedia-1,200,OK,Thread Group 1-3,text,true,,76617,122,32,32,https://www.wikipedia.org/,235,0,170
1675792479674,423,djmag,200,OK,Thread Group 1-21,text,true,,93141,232,32,32,https://djmag.com/,70,0,28
1675792479674,70,djmag-0,301,Moved Permanently,Thread Group 1-21,,true,,650,118,32,32,http://www.djmag.com/,70,0,28
1675792479745,352,djmag-1,200,OK,Thread Group 1-21,text,true,,92491,114,32,32,https://djmag.com/,226,0,109
1675792478870,1229,wikipedia,200,OK,Thread Group 1-1,text,true,,77212,244,32,32,https://www.wikipedia.org/,806,0,749
1675792478870,806,wikipedia-0,301,TLS Redirect,Thread Group 1-1,,true,,595,122,32,32,http://www.wikipedia.org/,806,0,749
1675792479677,422,wikipedia-1,200,OK,Thread Group 1-1,text,true,,76617,122,32,32,https://www.wikipedia.org/,228,0,164
1675792479807,294,djmag,200,OK,Thread Group 1-23,text,true,,93138,232,32,32,https://djmag.com/,63,0,34
1675792479807,63,djmag-0,301,Moved Permanently,Thread Group 1-23,,true,,654,118,32,32,http://www.djmag.com/,63,0,34
1675792479870,231,djmag-1,200,OK,Thread Group 1-23,text,true,,92484,114,32,32,https://djmag.com/,174,0,81
1675792479539,564,pinterest,200,OK,Thread Group 1-25,text,true,,216448,244,32,32,https://www.pinterest.com/,48,0,22
1675792479539,48,pinterest-0,301,Moved Permanently,Thread Group 1-25,,true,,211,122,32,32,http://www.pinterest.com/,48,0,22
1675792479588,515,pinterest-1,200,OK,Thread Group 1-25,text,true,,216237,122,32,32,https://www.pinterest.com/,319,0,67
1675792478537,1568,wikipedia,200,OK,Thread Group 1-7,text,true,,77212,244,32,32,https://www.wikipedia.org/,1147,0,1092
1675792478537,1147,wikipedia-0,301,TLS Redirect,Thread Group 1-7,,true,,595,122,32,32,http://www.wikipedia.org/,1147,0,1092
1675792479685,420,wikipedia-1,200,OK,Thread Group 1-7,text,true,,76617,122,32,32,https://www.wikipedia.org/,265,0,162
1675792478668,1444,wikipedia,200,OK,Thread Group 1-2,text,true,,77212,244,32,32,https://www.wikipedia.org/,1010,0,961
1675792478668,1010,wikipedia-0,301,TLS Redirect,Thread Group 1-2,,true,,595,122,32,32,http://www.wikipedia.org/,1010,0,961
1675792479679,433,wikipedia-1,200,OK,Thread Group 1-2,text,true,,76617,122,32,32,https://www.wikipedia.org/,271,0,170
1675792479647,466,wikipedia,200,OK,Thread Group 1-19,text,true,,77212,244,32,32,https://www.wikipedia.org/,97,0,43
1675792479647,97,wikipedia-0,301,TLS Redirect,Thread Group 1-19,,true,,595,122,32,32,http://www.wikipedia.org/,97,0,43
1675792479745,368,wikipedia-1,200,OK,Thread Group 1-19,text,true,,76617,122,32,32,https://www.wikipedia.org/,207,0,115
1675792479645,527,pinterest,200,OK,Thread Group 1-26,text,true,,216017,244,33,33,https://www.pinterest.com/,45,0,20
1675792479645,45,pinterest-0,301,Moved Permanently,Thread Group 1-26,,true,,211,122,33,33,http://www.pinterest.com/,45,0,20
1675792479691,481,pinterest-1,200,OK,Thread Group 1-26,text,true,,215806,122,33,33,https://www.pinterest.com/,355,0,71
1675792479861,336,djmag,200,OK,Thread Group 1-24,text,true,,93131,232,33,33,https://djmag.com/,66,0,20
1675792479861,66,djmag-0,301,Moved Permanently,Thread Group 1-24,,true,,652,118,33,33,http://www.djmag.com/,66,0,20
1675792479928,269,djmag-1,200,OK,Thread Group 1-24,text,true,,92479,114,33,33,https://djmag.com/,217,0,136
1675792479944,299,imdb,403,Forbidden,Thread Group 1-31,text,false,,1258,234,33,33,https://www.imdb.com/,109,0,62
1675792479944,109,imdb-0,301,Moved Permanently,Thread Group 1-31,text,true,,592,117,33,33,http://www.imdb.com/,109,0,62
1675792480054,189,imdb-1,403,Forbidden,Thread Group 1-31,text,false,,666,117,33,33,https://www.imdb.com/,189,0,53
1675792480044,218,imdb,403,Forbidden,Thread Group 1-32,text,false,,1258,234,34,34,https://www.imdb.com/,47,0,30
1675792480044,48,imdb-0,301,Moved Permanently,Thread Group 1-32,text,true,,592,117,34,34,http://www.imdb.com/,47,0,30
1675792480092,170,imdb-1,403,Forbidden,Thread Group 1-32,text,false,,666,117,34,34,https://www.imdb.com/,170,0,33
1675792479854,417,wikipedia,200,OK,Thread Group 1-20,text,true,,77212,244,34,34,https://www.wikipedia.org/,111,0,38
1675792479854,111,wikipedia-0,301,TLS Redirect,Thread Group 1-20,,true,,595,122,34,34,http://www.wikipedia.org/,111,0,38
1675792479965,306,wikipedia-1,200,OK,Thread Group 1-20,text,true,,76617,122,34,34,https://www.wikipedia.org/,203,0,141
1675792479763,555,pinterest,200,OK,Thread Group 1-27,text,true,,216443,244,34,34,https://www.pinterest.com/,50,0,20
1675792479763,50,pinterest-0,301,Moved Permanently,Thread Group 1-27,,true,,210,122,34,34,http://www.pinterest.com/,50,0,20
1675792479814,504,pinterest-1,200,OK,Thread Group 1-27,text,true,,216233,122,34,34,https://www.pinterest.com/,430,0,64
1675792480104,223,djmag,200,OK,Thread Group 1-25,text,true,,93135,232,34,34,https://djmag.com/,59,0,24
1675792480104,59,djmag-0,301,Moved Permanently,Thread Group 1-25,,true,,652,118,34,34,http://www.djmag.com/,59,0,24
1675792480163,164,djmag-1,200,OK,Thread Group 1-25,text,true,,92483,114,34,34,https://djmag.com/,137,0,85
1675792479986,345,wikipedia,200,OK,Thread Group 1-22,text,true,,77212,244,34,34,https://www.wikipedia.org/,110,0,70
1675792479986,110,wikipedia-0,301,TLS Redirect,Thread Group 1-22,,true,,595,122,34,34,http://www.wikipedia.org/,110,0,70
1675792480096,235,wikipedia-1,200,OK,Thread Group 1-22,text,true,,76617,122,34,34,https://www.wikipedia.org/,144,0,92
1675792479862,513,pinterest,200,OK,Thread Group 1-28,text,true,,216788,244,35,35,https://www.pinterest.com/,71,0,28
1675792479862,71,pinterest-0,301,Moved Permanently,Thread Group 1-28,,true,,210,122,35,35,http://www.pinterest.com/,71,0,28
1675792479934,441,pinterest-1,200,OK,Thread Group 1-28,text,true,,216578,122,35,35,https://www.pinterest.com/,376,0,123
1675792480146,239,imdb,403,Forbidden,Thread Group 1-33,text,false,,1258,234,35,35,https://www.imdb.com/,30,0,14
1675792480146,30,imdb-0,301,Moved Permanently,Thread Group 1-33,text,true,,592,117,35,35,http://www.imdb.com/,30,0,14
1675792480176,209,imdb-1,403,Forbidden,Thread Group 1-33,text,false,,666,117,35,35,https://www.imdb.com/,209,0,75
1675792480173,240,djmag,200,OK,Thread Group 1-26,text,true,,93128,232,35,35,https://djmag.com/,88,0,23
1675792480173,88,djmag-0,301,Moved Permanently,Thread Group 1-26,,true,,652,118,35,35,http://www.djmag.com/,88,0,23
1675792480261,152,djmag-1,200,OK,Thread Group 1-26,text,true,,92476,114,35,35,https://djmag.com/,119,0,63
1675792480097,339,wikipedia,200,OK,Thread Group 1-21,text,true,,77212,244,35,35,https://www.wikipedia.org/,79,0,37
1675792480097,79,wikipedia-0,301,TLS Redirect,Thread Group 1-21,,true,,595,122,35,35,http://www.wikipedia.org/,79,0,37
1675792480176,260,wikipedia-1,200,OK,Thread Group 1-21,text,true,,76617,122,35,35,https://www.wikipedia.org/,168,0,115
1675792480102,336,wikipedia,200,OK,Thread Group 1-23,text,true,,77212,244,35,35,https://www.wikipedia.org/,78,0,40
1675792480102,78,wikipedia-0,301,TLS Redirect,Thread Group 1-23,,true,,595,122,35,35,http://www.wikipedia.org/,78,0,40
1675792480180,258,wikipedia-1,200,OK,Thread Group 1-23,text,true,,76617,122,35,35,https://www.wikipedia.org/,174,0,118
1675792480246,203,imdb,403,Forbidden,Thread Group 1-34,text,false,,1258,234,36,36,https://www.imdb.com/,26,0,10
1675792480246,27,imdb-0,301,Moved Permanently,Thread Group 1-34,text,true,,592,117,36,36,http://www.imdb.com/,26,0,10
1675792480273,176,imdb-1,403,Forbidden,Thread Group 1-34,text,false,,666,117,36,36,https://www.imdb.com/,176,0,43
1675792480073,415,pinterest,200,OK,Thread Group 1-30,text,true,,216047,244,36,36,https://www.pinterest.com/,41,0,21
1675792480073,41,pinterest-0,301,Moved Permanently,Thread Group 1-30,,true,,210,122,36,36,http://www.pinterest.com/,41,0,21
1675792480114,374,pinterest-1,200,OK,Thread Group 1-30,text,true,,215837,122,36,36,https://www.pinterest.com/,300,0,44
1675792480318,213,djmag,200,OK,Thread Group 1-27,text,true,,93125,232,36,36,https://djmag.com/,53,0,21
1675792480318,53,djmag-0,301,Moved Permanently,Thread Group 1-27,,true,,652,118,36,36,http://www.djmag.com/,53,0,21
1675792480371,160,djmag-1,200,OK,Thread Group 1-27,text,true,,92473,114,36,36,https://djmag.com/,130,0,71
1675792480345,212,imdb,403,Forbidden,Thread Group 1-35,text,false,,1258,234,37,37,https://www.imdb.com/,30,0,15
1675792480345,30,imdb-0,301,Moved Permanently,Thread Group 1-35,text,true,,592,117,37,37,http://www.imdb.com/,30,0,15
1675792480375,182,imdb-1,403,Forbidden,Thread Group 1-35,text,false,,666,117,37,37,https://www.imdb.com/,182,0,37
1675792480197,361,wikipedia,200,OK,Thread Group 1-24,text,true,,77212,244,37,37,https://www.wikipedia.org/,118,0,72
1675792480197,118,wikipedia-0,301,TLS Redirect,Thread Group 1-24,,true,,595,122,37,37,http://www.wikipedia.org/,118,0,72
1675792480315,243,wikipedia-1,200,OK,Thread Group 1-24,text,true,,76617,122,37,37,https://www.wikipedia.org/,150,0,96
1675792480083,478,pinterest,200,OK,Thread Group 1-29,text,true,,216838,244,37,37,https://www.pinterest.com/,47,0,25
1675792480083,47,pinterest-0,301,Moved Permanently,Thread Group 1-29,,true,,211,122,37,37,http://www.pinterest.com/,47,0,25
1675792480131,430,pinterest-1,200,OK,Thread Group 1-29,text,true,,216627,122,37,37,https://www.pinterest.com/,310,0,52
1675792478259,2360,pinterest,200,OK,Thread Group 1-12,text,true,,216264,244,37,37,https://www.pinterest.com/,49,0,25
1675792478259,49,pinterest-0,301,Moved Permanently,Thread Group 1-12,,true,,211,122,37,37,http://www.pinterest.com/,49,0,25
1675792478308,2311,pinterest-1,200,OK,Thread Group 1-12,text,true,,216053,122,37,37,https://www.pinterest.com/,2238,0,50
1675792480376,267,djmag,200,OK,Thread Group 1-28,text,true,,93140,232,37,37,https://djmag.com/,58,0,24
1675792480376,58,djmag-0,301,Moved Permanently,Thread Group 1-28,,true,,656,118,37,37,http://www.djmag.com/,58,0,24
1675792480435,208,djmag-1,200,OK,Thread Group 1-28,text,true,,92484,114,37,37,https://djmag.com/,153,0,74
1675792480444,207,imdb,403,Forbidden,Thread Group 1-36,text,false,,1258,234,38,38,https://www.imdb.com/,28,0,15
1675792480444,28,imdb-0,301,Moved Permanently,Thread Group 1-36,text,true,,592,117,38,38,http://www.imdb.com/,28,0,15
1675792480473,178,imdb-1,403,Forbidden,Thread Group 1-36,text,false,,666,117,38,38,https://www.imdb.com/,178,0,46
1675792480327,338,wikipedia,200,OK,Thread Group 1-25,text,true,,77212,244,38,38,https://www.wikipedia.org/,80,0,39
1675792480327,80,wikipedia-0,301,TLS Redirect,Thread Group 1-25,,true,,595,122,38,38,http://www.wikipedia.org/,80,0,39
1675792480408,257,wikipedia-1,200,OK,Thread Group 1-25,text,true,,76617,122,38,38,https://www.wikipedia.org/,155,0,103
1675792480243,426,pinterest,200,OK,Thread Group 1-31,text,true,,216073,244,38,38,https://www.pinterest.com/,39,0,18
1675792480243,39,pinterest-0,301,Moved Permanently,Thread Group 1-31,,true,,211,122,38,38,http://www.pinterest.com/,39,0,18
1675792480282,387,pinterest-1,200,OK,Thread Group 1-31,text,true,,215862,122,38,38,https://www.pinterest.com/,289,0,56
1675792480414,331,wikipedia,200,OK,Thread Group 1-26,text,true,,77212,244,38,38,https://www.wikipedia.org/,82,0,36
1675792480414,82,wikipedia-0,301,TLS Redirect,Thread Group 1-26,,true,,595,122,38,38,http://www.wikipedia.org/,82,0,36
1675792480496,249,wikipedia-1,200,OK,Thread Group 1-26,text,true,,76617,122,38,38,https://www.wikipedia.org/,149,0,98
1675792480545,219,imdb,403,Forbidden,Thread Group 1-37,text,false,,1258,234,39,39,https://www.imdb.com/,36,0,21
1675792480545,36,imdb-0,301,Moved Permanently,Thread Group 1-37,text,true,,592,117,39,39,http://www.imdb.com/,36,0,21
1675792480581,183,imdb-1,403,Forbidden,Thread Group 1-37,text,false,,666,117,39,39,https://www.imdb.com/,183,0,48
1675792480489,278,djmag,200,OK,Thread Group 1-30,text,true,,93131,232,39,39,https://djmag.com/,68,0,25
1675792480489,68,djmag-0,301,Moved Permanently,Thread Group 1-30,,true,,656,118,39,39,http://www.djmag.com/,68,0,25
1675792480557,210,djmag-1,200,OK,Thread Group 1-30,text,true,,92475,114,39,39,https://djmag.com/,158,0,70
1675792480561,223,djmag,200,OK,Thread Group 1-29,text,true,,93139,232,39,39,https://djmag.com/,59,0,20
1675792480561,59,djmag-0,301,Moved Permanently,Thread Group 1-29,,true,,658,118,39,39,http://www.djmag.com/,59,0,20
1675792480620,164,djmag-1,200,OK,Thread Group 1-29,text,true,,92481,114,39,39,https://djmag.com/,121,0,58
1675792480386,459,pinterest,200,OK,Thread Group 1-33,text,true,,215273,244,40,40,https://www.pinterest.com/,48,0,22
1675792480386,48,pinterest-0,301,Moved Permanently,Thread Group 1-33,,true,,210,122,40,40,http://www.pinterest.com/,48,0,22
1675792480435,410,pinterest-1,200,OK,Thread Group 1-33,text,true,,215063,122,40,40,https://www.pinterest.com/,326,0,50
1675792480262,583,pinterest,200,OK,Thread Group 1-32,text,true,,216734,244,40,40,https://www.pinterest.com/,51,0,24
1675792480262,51,pinterest-0,301,Moved Permanently,Thread Group 1-32,,true,,211,122,40,40,http://www.pinterest.com/,51,0,24
1675792480314,531,pinterest-1,200,OK,Thread Group 1-32,text,true,,216523,122,40,40,https://www.pinterest.com/,428,0,53
1675792480450,423,pinterest,200,OK,Thread Group 1-34,text,true,,221916,244,40,40,https://www.pinterest.com/,46,0,24
1675792480450,46,pinterest-0,301,Moved Permanently,Thread Group 1-34,,true,,211,122,40,40,http://www.pinterest.com/,46,0,24
1675792480496,377,pinterest-1,200,OK,Thread Group 1-34,text,true,,221705,122,40,40,https://www.pinterest.com/,299,0,63
1675792480532,379,wikipedia,200,OK,Thread Group 1-27,text,true,,77212,244,40,40,https://www.wikipedia.org/,84,0,41
1675792480532,84,wikipedia-0,301,TLS Redirect,Thread Group 1-27,,true,,595,122,40,40,http://www.wikipedia.org/,84,0,41
1675792480616,295,wikipedia-1,200,OK,Thread Group 1-27,text,true,,76617,122,40,40,https://www.wikipedia.org/,214,0,135
1675792480646,270,imdb,403,Forbidden,Thread Group 1-38,text,false,,1258,234,40,40,https://www.imdb.com/,28,0,15
1675792480646,28,imdb-0,301,Moved Permanently,Thread Group 1-38,text,true,,592,117,40,40,http://www.imdb.com/,28,0,15
1675792480675,241,imdb-1,403,Forbidden,Thread Group 1-38,text,false,,666,117,40,40,https://www.imdb.com/,241,0,103
1675792480619,327,djmag,200,OK,Thread Group 1-12,text,true,,93135,232,41,41,https://djmag.com/,95,0,26
1675792480619,95,djmag-0,301,Moved Permanently,Thread Group 1-12,,true,,658,118,41,41,http://www.djmag.com/,95,0,26
1675792480715,231,djmag-1,200,OK,Thread Group 1-12,text,true,,92477,114,41,41,https://djmag.com/,181,0,91
1675792480745,221,imdb,403,Forbidden,Thread Group 1-39,text,false,,1258,234,41,41,https://www.imdb.com/,43,0,24
1675792480745,43,imdb-0,301,Moved Permanently,Thread Group 1-39,text,true,,592,117,41,41,http://www.imdb.com/,43,0,24
1675792480789,177,imdb-1,403,Forbidden,Thread Group 1-39,text,false,,666,117,41,41,https://www.imdb.com/,177,0,42
1675792480558,427,pinterest,200,OK,Thread Group 1-35,text,true,,216304,244,41,41,https://www.pinterest.com/,51,0,22
1675792480558,51,pinterest-0,301,Moved Permanently,Thread Group 1-35,,true,,209,122,41,41,http://www.pinterest.com/,51,0,22
1675792480609,376,pinterest-1,200,OK,Thread Group 1-35,text,true,,216095,122,41,41,https://www.pinterest.com/,277,0,52
1675792480643,395,wikipedia,200,OK,Thread Group 1-28,text,true,,77212,244,41,41,https://www.wikipedia.org/,153,0,97
1675792480643,153,wikipedia-0,301,TLS Redirect,Thread Group 1-28,,true,,595,122,41,41,http://www.wikipedia.org/,153,0,97
1675792480796,242,wikipedia-1,200,OK,Thread Group 1-28,text,true,,76617,122,41,41,https://www.wikipedia.org/,167,0,114
1675792480670,376,djmag,200,OK,Thread Group 1-31,text,true,,93142,232,42,42,https://djmag.com/,123,0,70
1675792480670,123,djmag-0,301,Moved Permanently,Thread Group 1-31,,true,,652,118,42,42,http://www.djmag.com/,123,0,70
1675792480793,253,djmag-1,200,OK,Thread Group 1-31,text,true,,92490,114,42,42,https://djmag.com/,206,0,61
1675792480844,208,imdb,403,Forbidden,Thread Group 1-40,text,false,,1258,234,42,42,https://www.imdb.com/,35,0,19
1675792480844,35,imdb-0,301,Moved Permanently,Thread Group 1-40,text,true,,592,117,42,42,http://www.imdb.com/,35,0,19
1675792480879,173,imdb-1,403,Forbidden,Thread Group 1-40,text,false,,666,117,42,42,https://www.imdb.com/,172,0,35
1675792480845,242,djmag,200,OK,Thread Group 1-33,text,true,,93140,232,42,42,https://djmag.com/,56,0,24
1675792480845,56,djmag-0,301,Moved Permanently,Thread Group 1-33,,true,,660,118,42,42,http://www.djmag.com/,56,0,24
1675792480901,186,djmag-1,200,OK,Thread Group 1-33,text,true,,92480,114,42,42,https://djmag.com/,150,0,55
1675792480767,323,wikipedia,200,OK,Thread Group 1-30,text,true,,77212,244,42,42,https://www.wikipedia.org/,84,0,43
1675792480767,84,wikipedia-0,301,TLS Redirect,Thread Group 1-30,,true,,595,122,42,42,http://www.wikipedia.org/,84,0,43
1675792480851,239,wikipedia-1,200,OK,Thread Group 1-30,text,true,,76617,122,42,42,https://www.wikipedia.org/,144,0,93
1675792480784,308,wikipedia,200,OK,Thread Group 1-29,text,true,,77212,244,42,42,https://www.wikipedia.org/,88,0,47
1675792480784,88,wikipedia-0,301,TLS Redirect,Thread Group 1-29,,true,,595,122,42,42,http://www.wikipedia.org/,88,0,47
1675792480872,220,wikipedia-1,200,OK,Thread Group 1-29,text,true,,76617,122,42,42,https://www.wikipedia.org/,140,0,92
1675792480874,268,djmag,200,OK,Thread Group 1-34,text,true,,93131,232,42,42,https://djmag.com/,45,0,17
1675792480874,45,djmag-0,301,Moved Permanently,Thread Group 1-34,,true,,650,118,42,42,http://www.djmag.com/,45,0,17
1675792480920,222,djmag-1,200,OK,Thread Group 1-34,text,true,,92481,114,42,42,https://djmag.com/,167,0,64
1675792480652,496,pinterest,200,OK,Thread Group 1-36,text,true,,216886,244,43,43,https://www.pinterest.com/,62,0,18
1675792480652,62,pinterest-0,301,Moved Permanently,Thread Group 1-36,,true,,211,122,43,43,http://www.pinterest.com/,62,0,18
1675792480715,433,pinterest-1,200,OK,Thread Group 1-36,text,true,,216675,122,43,43,https://www.pinterest.com/,339,0,82
1675792480944,212,imdb,403,Forbidden,Thread Group 1-41,text,false,,1258,234,43,43,https://www.imdb.com/,29,0,13
1675792480944,29,imdb-0,301,Moved Permanently,Thread Group 1-41,text,true,,592,117,43,43,http://www.imdb.com/,29,0,13
1675792480973,183,imdb-1,403,Forbidden,Thread Group 1-41,text,false,,666,117,43,43,https://www.imdb.com/,183,0,39
1675792480846,328,djmag,200,OK,Thread Group 1-32,text,true,,93145,232,43,43,https://djmag.com/,59,0,26
1675792480846,59,djmag-0,301,Moved Permanently,Thread Group 1-32,,true,,658,118,43,43,http://www.djmag.com/,59,0,26
1675792480905,269,djmag-1,200,OK,Thread Group 1-32,text,true,,92487,114,43,43,https://djmag.com/,154,0,59
1675792480765,463,pinterest,200,OK,Thread Group 1-37,text,true,,216358,244,43,43,https://www.pinterest.com/,46,0,23
1675792480765,46,pinterest-0,301,Moved Permanently,Thread Group 1-37,,true,,211,122,43,43,http://www.pinterest.com/,46,0,23
1675792480812,416,pinterest-1,200,OK,Thread Group 1-37,text,true,,216147,122,43,43,https://www.pinterest.com/,284,0,61
1675792481045,228,imdb,403,Forbidden,Thread Group 1-42,text,false,,1258,234,44,44,https://www.imdb.com/,24,0,14
1675792481045,24,imdb-0,301,Moved Permanently,Thread Group 1-42,text,true,,592,117,44,44,http://www.imdb.com/,24,0,14
1675792481070,203,imdb-1,403,Forbidden,Thread Group 1-42,text,false,,666,117,44,44,https://www.imdb.com/,203,0,41
1675792480986,291,djmag,200,OK,Thread Group 1-35,text,true,,93126,232,44,44,https://djmag.com/,53,0,17
1675792480986,53,djmag-0,301,Moved Permanently,Thread Group 1-35,,true,,650,118,44,44,http://www.djmag.com/,53,0,17
1675792481040,237,djmag-1,200,OK,Thread Group 1-35,text,true,,92476,114,44,44,https://djmag.com/,156,0,60
1675792480947,384,wikipedia,200,OK,Thread Group 1-12,text,true,,77212,244,44,44,https://www.wikipedia.org/,76,0,36
1675792480947,76,wikipedia-0,301,TLS Redirect,Thread Group 1-12,,true,,595,122,44,44,http://www.wikipedia.org/,76,0,36
1675792481023,308,wikipedia-1,200,OK,Thread Group 1-12,text,true,,76617,122,44,44,https://www.wikipedia.org/,172,0,96
1675792480916,440,pinterest,200,OK,Thread Group 1-38,text,true,,217155,244,45,45,https://www.pinterest.com/,43,0,19
1675792480916,43,pinterest-0,301,Moved Permanently,Thread Group 1-38,,true,,211,122,45,45,http://www.pinterest.com/,43,0,19
1675792480959,397,pinterest-1,200,OK,Thread Group 1-38,text,true,,216944,122,45,45,https://www.pinterest.com/,295,0,50
1675792480967,403,pinterest,200,OK,Thread Group 1-39,text,true,,216026,244,45,45,https://www.pinterest.com/,40,0,17
1675792480967,40,pinterest-0,301,Moved Permanently,Thread Group 1-39,,true,,211,122,45,45,http://www.pinterest.com/,40,0,17
1675792481008,362,pinterest-1,200,OK,Thread Group 1-39,text,true,,215815,122,45,45,https://www.pinterest.com/,314,0,56
1675792481046,387,wikipedia,200,OK,Thread Group 1-31,text,true,,77212,244,45,45,https://www.wikipedia.org/,95,0,40
1675792481046,95,wikipedia-0,301,TLS Redirect,Thread Group 1-31,,true,,595,122,45,45,http://www.wikipedia.org/,95,0,40
1675792481142,291,wikipedia-1,200,OK,Thread Group 1-31,text,true,,76617,122,45,45,https://www.wikipedia.org/,209,0,148
1675792481144,324,imdb,403,Forbidden,Thread Group 1-43,text,false,,1258,234,46,46,https://www.imdb.com/,79,0,49
1675792481144,79,imdb-0,301,Moved Permanently,Thread Group 1-43,text,true,,592,117,46,46,http://www.imdb.com/,79,0,49
1675792481224,244,imdb-1,403,Forbidden,Thread Group 1-43,text,false,,666,117,46,46,https://www.imdb.com/,243,0,107
1675792481149,327,djmag,200,OK,Thread Group 1-36,text,true,,93129,232,46,46,https://djmag.com/,82,0,44
1675792481149,82,djmag-0,301,Moved Permanently,Thread Group 1-36,,true,,648,118,46,46,http://www.djmag.com/,82,0,44
1675792481231,245,djmag-1,200,OK,Thread Group 1-36,text,true,,92481,114,46,46,https://djmag.com/,214,0,121
1675792481088,394,wikipedia,200,OK,Thread Group 1-33,text,true,,77212,244,46,46,https://www.wikipedia.org/,104,0,53
